id,source_url,source_trust,company_name,industry_sector,raw_text_snippet,location,extracted_keywords,recommended_product,secondary_product,urgency_score,confidence_score,status,created_at,normalized_company,is_verified,priority_score
c0e68761-44ba-4880-a936-c40c1583b0b2,https://economictimes.indiatimes.com/news/signal-523,95,L&T Industries,Power & Logistics,"notice: l&t industries is initiating a dg set maintenance in kolkata, wb. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.9,New,2026-01-13,L&T,True,6.6
c6cdb4ae-e994-4f63-8acd-c93183323daf,https://dgft.gov.in/tenders/news/signal-524,98,GMR Enterprises,Road Construction,"notice: gmr enterprises is initiating a expressway construction in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Nagpur, MH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.93,New,2026-01-11,Gmr,True,6.12
5d5fabcd-4196-4925-bea2-df92a78e6578,https://industry-news-wire.in/news/signal-525,70,Adani Enterprises,Chemical & Solvents,"notice: adani enterprises is initiating a solvent extraction unit in jamshedpur, jh. this development indicates immediate requirement for hexane.","Visakhapatnam, AP","extraction, purification, solvent",Hexane,Solvent 1425,6,0.95,New,2026-01-27,Adani,False,7.3999999999999995
5084e152-9cde-43b8-9b2a-ca26425e4e2b,https://dgft.gov.in/tenders/news/signal-526,98,Vedanta Ltd,Power & Logistics,"notice: vedanta ltd is initiating a captive power plant backup in jamshedpur, jh. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.95,New,2026-01-23,Vedanta,True,6.199999999999999
f420219c-6163-44bc-8eba-ce7185bffab9,https://dgft.gov.in/tenders/news/signal-527,98,Vedanta Infra,Road Construction,"notice: vedanta infra is initiating a expressway construction in chennai, tn. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.86,New,2026-01-25,Vedanta,True,6.4399999999999995
6d263e5e-b02d-4215-9e06-cd8259b77169,https://economictimes.indiatimes.com/news/signal-528,95,Birla Enterprises,Manufacturing (Steel/Glass),"notice: birla enterprises is initiating a new blast furnace installation in ahmedabad, gj. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.8,New,2026-01-27,Birla,True,6.2
90d477a8-80dd-4e19-af26-79891e4ae6ff,https://industry-news-wire.in/news/signal-529,70,Adani Group,Power & Logistics,"notice: adani group is initiating a dg set maintenance in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.88,New,2026-01-14,Adani,False,7.119999999999999
23e21f8f-e24d-4c00-8a5e-c4c293a58acb,https://economictimes.indiatimes.com/news/signal-530,95,Vedanta Enterprises,Road Construction,"notice: vedanta enterprises is initiating a nhai highway project in chennai, tn. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.84,New,2026-01-24,Vedanta,True,6.359999999999999
8938d53e-228e-4833-a4f2-3dbc9c58f922,https://industry-news-wire.in/news/signal-531,70,Vedanta Enterprises,Power & Logistics,"notice: vedanta enterprises is initiating a dg set maintenance in ahmedabad, gj. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.93,New,2026-02-02,Vedanta,False,6.720000000000001
eb25d06e-d580-4097-8ed1-de3872738f24,https://dgft.gov.in/tenders/news/signal-532,98,Vedanta Enterprises,Manufacturing (Steel/Glass),"notice: vedanta enterprises is initiating a heat treatment plant in nagpur, mh. this development indicates immediate requirement for furnace oil (fo).","Jamshedpur, JH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),5,0.82,New,2026-02-02,Vedanta,True,6.279999999999999
aee1ba2e-eea4-47ef-9acf-6fc23c5e9e20,https://economictimes.indiatimes.com/news/signal-533,95,Jindal Industries,Power & Logistics,"notice: jindal industries is initiating a port bunkering service in visakhapatnam, ap. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.85,New,2026-01-16,Jindal,True,7.0
c32f4d35-9d36-413d-9ae6-962aa7f8a897,https://industry-news-wire.in/news/signal-534,70,GMR Industries,Manufacturing (Steel/Glass),"notice: gmr industries is initiating a new blast furnace installation in jamshedpur, jh. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.9,New,2026-01-14,Gmr,False,7.800000000000001
72f4ca51-143d-4f3b-9c5e-6feacc67d6a6,https://dgft.gov.in/tenders/news/signal-535,98,Vedanta Infra,Textiles (Jute),"notice: vedanta infra is initiating a jute mill modernization in kolkata, wb. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.8,New,2026-01-09,Vedanta,True,7.4
51ebf0b5-8181-4741-be48-bb77e7cad79e,https://industry-news-wire.in/news/signal-536,70,Birla Infra,Manufacturing (Steel/Glass),"notice: birla infra is initiating a new blast furnace installation in kolkata, wb. this development indicates immediate requirement for furnace oil (fo).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.94,New,2026-02-02,Birla,False,6.16
3ce9feaf-186c-4b59-bb06-1066bec3d3ad,https://economictimes.indiatimes.com/news/signal-537,95,Reliance Enterprises,Road Construction,"notice: reliance enterprises is initiating a expressway construction in kolkata, wb. this development indicates immediate requirement for bitumen.","Chennai, TN","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.94,New,2026-02-04,Reliance,True,6.76
d25d43e4-a754-4572-95d6-5e24633b44ab,https://industry-news-wire.in/news/signal-538,70,GMR Industries,Manufacturing (Steel/Glass),"notice: gmr industries is initiating a new blast furnace installation in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Chennai, TN","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),6,0.76,New,2026-01-06,Gmr,False,6.64
383eaa20-83ef-4614-99f6-bceeeb2acfa9,https://industry-news-wire.in/news/signal-539,70,UltraTech Enterprises,Textiles (Jute),"notice: ultratech enterprises is initiating a fibre softening process in jamshedpur, jh. this development indicates immediate requirement for jbo (jute batching oil).","Jamshedpur, JH","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.84,New,2026-01-18,Ultratech,False,6.359999999999999
b4ce5d32-d100-47d6-aeff-fc4dcd3b2957,https://industry-news-wire.in/news/signal-540,70,Birla Infra,Power & Logistics,"notice: birla infra is initiating a port bunkering service in kolkata, wb. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.81,New,2026-01-07,Birla,False,7.44
de51218b-814b-45f6-bef2-b11609ff463c,https://industry-news-wire.in/news/signal-541,70,L&T Infra,Textiles (Jute),"notice: l&t infra is initiating a fibre softening process in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.91,New,2026-01-16,L&T,False,6.04
0c75d923-349b-46c7-bc27-704f7277542d,https://industry-news-wire.in/news/signal-542,70,L&T Ltd,Textiles (Jute),"notice: l&t ltd is initiating a jute mill modernization in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Visakhapatnam, AP","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.97,New,2026-01-07,L&T,False,6.88
efcf34ee-a0ee-4930-bfb5-23434f0f0fec,https://dgft.gov.in/tenders/news/signal-543,98,Jindal Enterprises,Chemical & Solvents,"notice: jindal enterprises is initiating a solvent extraction unit in nagpur, mh. this development indicates immediate requirement for hexane.","Chennai, TN","extraction, purification, solvent",Hexane,Solvent 1425,5,0.9,New,2026-01-14,Jindal,True,6.6
46c4be6a-29dc-449a-bb3c-995e4658659f,https://industry-news-wire.in/news/signal-544,70,JSW Industries,Road Construction,"notice: jsw industries is initiating a expressway construction in visakhapatnam, ap. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),5,0.84,New,2026-01-14,Jsw,False,6.359999999999999
b2789cad-a391-4da0-b720-830900aa658b,https://economictimes.indiatimes.com/news/signal-545,95,Tata Infra,Chemical & Solvents,"notice: tata infra is initiating a edible oil refinery setup in jamshedpur, jh. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.87,New,2026-02-01,Tata,True,6.48
865f6878-c3c5-40fa-a500-2b26fc2786cd,https://dgft.gov.in/tenders/news/signal-546,98,Jindal Group,Power & Logistics,"notice: jindal group is initiating a captive power plant backup in kolkata, wb. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.9,New,2026-02-05,Jindal,True,6.6
e3b0c360-c405-42d4-a135-491d39cd2a2b,https://economictimes.indiatimes.com/news/signal-547,95,Reliance Group,Power & Logistics,"notice: reliance group is initiating a port bunkering service in kolkata, wb. this development indicates immediate requirement for ldo.","Visakhapatnam, AP","genset, marine, backup",LDO,HSD (High Speed Diesel),6,0.77,New,2026-01-28,Reliance,True,6.68
25e45b6b-4bf4-412e-9764-0cbde825fa7c,https://industry-news-wire.in/news/signal-548,70,Adani Group,Manufacturing (Steel/Glass),"notice: adani group is initiating a boiler capacity expansion in visakhapatnam, ap. this development indicates immediate requirement for furnace oil (fo).","Kolkata, WB","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),7,0.78,New,2026-01-30,Adani,False,7.32
eaf04e7c-0813-4278-bd09-e5a2dfe49e61,https://dgft.gov.in/tenders/news/signal-549,98,Vedanta Ltd,Chemical & Solvents,"notice: vedanta ltd is initiating a edible oil refinery setup in kolkata, wb. this development indicates immediate requirement for hexane.","Ahmedabad, GJ","extraction, purification, solvent",Hexane,Solvent 1425,4,0.85,New,2026-01-03,Vedanta,True,5.8
7143720a-7abf-4fe8-91d7-09845325c3b3,https://dgft.gov.in/tenders/news/signal-550,98,Jindal Group,Chemical & Solvents,"notice: jindal group is initiating a industrial cleaning unit in jamshedpur, jh. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,5,0.85,New,2026-01-21,Jindal,True,6.4
ed8ef41e-256f-40c1-aad3-a2555d168c50,https://economictimes.indiatimes.com/news/signal-551,95,Vedanta Ltd,Textiles (Jute),"notice: vedanta ltd is initiating a batching oil procurement in visakhapatnam, ap. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),4,0.89,New,2026-02-04,Vedanta,True,5.96
915e8b99-6b21-49ce-8401-d31dcb28f214,https://economictimes.indiatimes.com/news/signal-552,95,JSW Industries,Power & Logistics,"notice: jsw industries is initiating a port bunkering service in nagpur, mh. this development indicates immediate requirement for ldo.","Chennai, TN","genset, marine, backup",LDO,HSD (High Speed Diesel),4,0.83,New,2026-01-13,Jsw,True,5.72
76224460-1fcb-4a87-bbcd-a272f20bb7f9,https://dgft.gov.in/tenders/news/signal-553,98,GMR Enterprises,Road Construction,"notice: gmr enterprises is initiating a nhai highway project in kolkata, wb. this development indicates immediate requirement for bitumen.","Visakhapatnam, AP","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.84,New,2026-01-20,Gmr,True,5.76
c5157be2-813e-41b6-8ad8-f26a800438d1,https://industry-news-wire.in/news/signal-554,70,GMR Industries,Textiles (Jute),"notice: gmr industries is initiating a batching oil procurement in nagpur, mh. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.92,New,2026-01-04,Gmr,False,6.68
d397ab0c-e918-476c-88fd-479e78721bd3,https://dgft.gov.in/tenders/news/signal-555,98,Jindal Infra,Chemical & Solvents,"notice: jindal infra is initiating a industrial cleaning unit in jamshedpur, jh. this development indicates immediate requirement for hexane.","Kolkata, WB","extraction, purification, solvent",Hexane,Solvent 1425,5,0.76,New,2026-01-14,Jindal,True,6.04
36637c1f-7ae5-4575-a0b8-70a6e5c23ae3,https://dgft.gov.in/tenders/news/signal-556,98,L&T Industries,Power & Logistics,"notice: l&t industries is initiating a dg set maintenance in nagpur, mh. this development indicates immediate requirement for ldo.","Kolkata, WB","genset, marine, backup",LDO,HSD (High Speed Diesel),5,0.79,New,2026-02-02,L&T,True,6.16
4645e89f-b417-4eda-a296-8d2bd0f8f3cb,https://economictimes.indiatimes.com/news/signal-557,95,UltraTech Ltd,Textiles (Jute),"notice: ultratech ltd is initiating a fibre softening process in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Kolkata, WB","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.77,New,2026-01-10,Ultratech,True,7.28
0fd41e57-5d31-4866-9ff0-86b1bf844904,https://economictimes.indiatimes.com/news/signal-558,95,GMR Ltd,Road Construction,"notice: gmr ltd is initiating a bridge building in ahmedabad, gj. this development indicates immediate requirement for bitumen.","Jamshedpur, JH","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),4,0.89,New,2026-01-03,Gmr,True,5.96
10216dc2-7b31-4db3-a073-f121de40e505,https://economictimes.indiatimes.com/news/signal-559,95,Birla Group,Textiles (Jute),"notice: birla group is initiating a batching oil procurement in ahmedabad, gj. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),7,0.88,New,2026-02-04,Birla,True,7.720000000000001
733b36bf-6977-42c0-8a28-54434f102828,https://industry-news-wire.in/news/signal-560,70,Birla Group,Power & Logistics,"notice: birla group is initiating a captive power plant backup in nagpur, mh. this development indicates immediate requirement for ldo.","Jamshedpur, JH","genset, marine, backup",LDO,HSD (High Speed Diesel),7,0.82,New,2026-01-02,Birla,False,7.48
ba624552-3e58-4780-9eec-0b07b5f2836d,https://economictimes.indiatimes.com/news/signal-561,95,Reliance Group,Textiles (Jute),"notice: reliance group is initiating a fibre softening process in chennai, tn. this development indicates immediate requirement for jbo (jute batching oil).","Chennai, TN","fibre, hessian, batching",JBO (Jute Batching Oil),LDO (Genset fuel),5,0.98,New,2026-01-26,Reliance,True,6.92
fbe9ae9f-d875-45ec-81a0-939323fe6fc6,https://industry-news-wire.in/news/signal-562,70,L&T Infra,Chemical & Solvents,"notice: l&t infra is initiating a industrial cleaning unit in kolkata, wb. this development indicates immediate requirement for hexane.","Jamshedpur, JH","extraction, purification, solvent",Hexane,Solvent 1425,7,0.81,New,2026-01-01,L&T,False,7.44
0c87756c-19f2-43a2-9b12-58d159279d68,https://dgft.gov.in/tenders/news/signal-563,98,UltraTech Industries,Manufacturing (Steel/Glass),"notice: ultratech industries is initiating a boiler capacity expansion in chennai, tn. this development indicates immediate requirement for furnace oil (fo).","Nagpur, MH","thermal, smelting, billets",Furnace Oil (FO),LSHS (Low Sulphur fuel),4,0.89,New,2026-01-08,Ultratech,True,5.96
00b7df3b-a36f-4e56-9103-4858a01bbd29,https://dgft.gov.in/tenders/news/signal-564,98,Jindal Group,Road Construction,"notice: jindal group is initiating a nhai highway project in kolkata, wb. this development indicates immediate requirement for bitumen.","Kolkata, WB","tarmac, NHAI, civil works",Bitumen,LDO (Machinery fuel),7,0.9,New,2026-01-08,Jindal,True,7.800000000000001
